protA	protB	WD
VPS35	MRPS22	0.0
WARS	MRPS22	0.0
WDR1	MRPS22	0.0
WDR77	MRPS22	0.0
WDR92	MRPS22	0.0
WRNIP1	MRPS22	0.0
XPNPEP1	MRPS22	0.0
XPO1	MRPS22	0.0
XRCC5	MRPS22	0.0
XRCC6	MRPS22	0.0
YBX1	MRPS22	0.0
ZNF326	MRPS22	0.0
MRPS23	MRPS23	0.0
MRPS27	MRPS23	0.0
MRPS30	MRPS23	0.0
MRPS31	MRPS23	0.0
MRPS34	MRPS23	0.0
MRPS35	MRPS23	0.0
MRPS7	MRPS23	0.0
MTA2	MRPS23	0.0
MTHFD1	MRPS23	0.0
MYBBP1A	MRPS23	0.0
MYH10	MRPS23	0.0
MYH9	MRPS23	0.0
MYL6	MRPS23	0.0
NANS	MRPS23	0.0
NAP1L1	MRPS23	0.0
NASP	MRPS23	0.0
NCKAP1	MRPS23	0.0
NCL	MRPS23	0.0
NME1	MRPS23	0.0
NPEPPS	MRPS23	0.0
NPM1	MRPS23	0.0
NSF	MRPS23	0.0
NSUN2	MRPS23	0.0
NUDT21	MRPS23	0.0
NUFIP2	MRPS23	0.0
NUMA1	MRPS23	0.0
NUP107	MRPS23	0.0
NUP133	MRPS23	0.0
NUP155	MRPS23	0.0
NUP210	MRPS23	0.0
NUP85	MRPS23	0.0
NUP93	MRPS23	0.0
NUP98	MRPS23	0.0
OAT	MRPS23	0.0
OGDH	MRPS23	0.0
P4HA1	MRPS23	0.0
P4HB	MRPS23	0.0
PABPC1	MRPS23	0.0
PABPC4	MRPS23	0.0
PABPN1	MRPS23	0.0
PAICS	MRPS23	0.0
PARP1	MRPS23	0.0
PC	MRPS23	0.0
PCBD1	MRPS23	0.0
PCBP1	MRPS23	0.0
PCMT1	MRPS23	0.0
PDHA1	MRPS23	0.0
PDHB	MRPS23	0.0
PDHX	MRPS23	0.0
PDIA3	MRPS23	0.0
PDIA6	MRPS23	0.0
PDRG1	MRPS23	0.0
PDXK	MRPS23	0.0
PFDN2	MRPS23	0.0
PFDN4	MRPS23	0.0
PFDN5	MRPS23	0.0
PFDN6	MRPS23	0.0
PFKP	MRPS23	0.0
PGAM5	MRPS23	0.0
PGD	MRPS23	0.0
PGK1	MRPS23	0.0
PHB	MRPS23	0.0
PHB2	MRPS23	0.0
PHGDH	MRPS23	0.0
PIH1D1	MRPS23	0.0
PIP	MRPS23	0.0
PKM	MRPS23	0.0
PKP1	MRPS23	0.0
PLS3	MRPS23	0.0
PMPCB	MRPS23	0.0
PNN	MRPS23	0.0
PNP	MRPS23	0.0
PODXL	MRPS23	0.0
POF1B	MRPS23	0.0
POLR1A	MRPS23	0.0
POLR1C	MRPS23	0.0
POLR2A	MRPS23	0.0
POLR2B	MRPS23	0.0
POLR2C	MRPS23	0.0
POLR2E	MRPS23	0.0
POLR2H	MRPS23	0.0
POLR3A	MRPS23	0.0
POLR3B	MRPS23	0.0
POLR3D	MRPS23	0.0
PPAT	MRPS23	0.0
PPIA	MRPS23	0.0
PPIB	MRPS23	0.0
PPP1CA	MRPS23	0.0
PPP1CC	MRPS23	0.0
PPP1R2	MRPS23	0.0
PPP1R7	MRPS23	0.0
PPP2R1A	MRPS23	0.0
PPP2R2A	MRPS23	0.0
PRDX1	MRPS23	0.0
PRDX2	MRPS23	0.0
PRDX3	MRPS23	0.0
PRDX4	MRPS23	0.0
PRDX6	MRPS23	0.0
PRKCSH	MRPS23	0.0
PRKDC	MRPS23	0.0
PRMT1	MRPS23	0.0
PRMT5	MRPS23	0.0
PRPF19	MRPS23	0.0
PRPF40A	MRPS23	0.0
PRPF8	MRPS23	0.0
PRSS3P2	MRPS23	0.0
PSAT1	MRPS23	0.0
PSMA6	MRPS23	0.0
PSMA7	MRPS23	0.0
PSMB1	MRPS23	0.0
PSMB2	MRPS23	0.0
PSMB3	MRPS23	0.0
PSMB4	MRPS23	0.0
PSMB5	MRPS23	0.0
PSMB7	MRPS23	0.0
PSMC1	MRPS23	0.0
PSMC2	MRPS23	0.0
PSMC3	MRPS23	0.0
PSMC4	MRPS23	0.0
PSMC5	MRPS23	0.0
PSMC6	MRPS23	0.0
PSMD1	MRPS23	0.0
PSMD12	MRPS23	0.0
PSMD13	MRPS23	0.0
PSMD14	MRPS23	0.0
PSMD2	MRPS23	0.0
PSMD3	MRPS23	0.0
PSMD4	MRPS23	0.0
PSMD6	MRPS23	0.0
PSMD7	MRPS23	0.0
PSMD8	MRPS23	0.0
PSME1	MRPS23	0.0
PTBP1	MRPS23	0.0
PTCD3	MRPS23	0.0
PUF60	MRPS23	0.0
QARS	MRPS23	0.0
RACK1	MRPS23	0.0
RAD50	MRPS23	0.0
RALY	MRPS23	0.0
RAN	MRPS23	0.0
RANBP1	MRPS23	0.0
RANBP2	MRPS23	0.0
RANBP9	MRPS23	0.0
RANGAP1	MRPS23	0.0
RARS	MRPS23	0.0
RBM25	MRPS23	0.0
RBM39	MRPS23	0.0
RBMX	MRPS23	0.0
RCN1	MRPS23	0.0
RNPS1	MRPS23	0.0
RPAP3	MRPS23	0.0
RPL10	MRPS23	0.0
RPL11	MRPS23	0.0
RPL12	MRPS23	0.0
RPL13	MRPS23	0.0
RPL13A	MRPS23	0.0
RPL14	MRPS23	0.0
RPL15	MRPS23	0.0
RPL17	MRPS23	0.0
RPL18	MRPS23	0.0
RPL18A	MRPS23	0.0
RPL19	MRPS23	0.0
RPL22	MRPS23	0.0
RPL23	MRPS23	0.0
RPL23A	MRPS23	0.0
RPL24	MRPS23	0.0
RPL27	MRPS23	0.0
RPL27A	MRPS23	0.0
RPL28	MRPS23	0.0
RPL3	MRPS23	0.0
RPL30	MRPS23	0.0
RPL31	MRPS23	0.0
RPL35A	MRPS23	0.0
RPL36	MRPS23	0.0
RPL4	MRPS23	0.0
RPL6	MRPS23	0.0
RPL7	MRPS23	0.0
RPL7A	MRPS23	0.0
RPL8	MRPS23	0.0
RPL9	MRPS23	0.0
RPLP0	MRPS23	0.0
RPLP2	MRPS23	0.0
RPN1	MRPS23	0.0
RPN2	MRPS23	0.0
RPS10	MRPS23	0.0
RPS11	MRPS23	0.0
RPS13	MRPS23	0.0
RPS14	MRPS23	0.0
RPS15A	MRPS23	0.0
RPS16	MRPS23	0.0
RPS18	MRPS23	0.0
RPS2	MRPS23	0.0
RPS20	MRPS23	0.0
RPS23	MRPS23	0.0
RPS24	MRPS23	0.0
RPS25	MRPS23	0.0
RPS26	MRPS23	0.0
RPS27	MRPS23	0.0
RPS3	MRPS23	0.0
RPS3A	MRPS23	0.0
RPS4X	MRPS23	0.0
RPS5	MRPS23	0.0
RPS6	MRPS23	0.0
RPS7	MRPS23	0.0
RPS8	MRPS23	0.0
RPS9	MRPS23	0.0
RPSA	MRPS23	0.0
RRP12	MRPS23	0.0
RSL1D1	MRPS23	0.0
RUVBL1	MRPS23	0.0
RUVBL2	MRPS23	0.0
S100A7	MRPS23	0.0
SAFB	MRPS23	0.0
SAP18	MRPS23	0.0
SDHA	MRPS23	0.0
SDHB	MRPS23	0.0
SEC61A1	MRPS23	0.0
SET	MRPS23	0.0
SF3A1	MRPS23	0.0
SF3A3	MRPS23	0.0
SF3B1	MRPS23	0.0
SF3B2	MRPS23	0.0
SF3B3	MRPS23	0.0
SF3B6	MRPS23	0.0
SFPQ	MRPS23	0.0
SHMT2	MRPS23	0.0
SLC16A1	MRPS23	0.0
SLC1A5	MRPS23	0.0
SLC25A1	MRPS23	0.0
SLC25A3	MRPS23	0.0
SLC25A5	MRPS23	0.0
SLC25A6	MRPS23	0.0
SLC3A2	MRPS23	0.0
SLMAP	MRPS23	0.0
SMARCA4	MRPS23	0.0
SMARCC2	MRPS23	0.0
SMARCE1	MRPS23	0.0
SMC1A	MRPS23	0.0
SMC2	MRPS23	0.0
SMC3	MRPS23	0.0
SMC4	MRPS23	0.0
SMCHD1	MRPS23	0.0
SMN1	MRPS23	0.0
SNAP23	MRPS23	0.0
SNRNP200	MRPS23	0.0
SNRNP40	MRPS23	0.0
SNRNP70	MRPS23	0.0
SNRPA	MRPS23	0.0
SNRPA1	MRPS23	0.0
SNRPC	MRPS23	0.0
SNRPD1	MRPS23	0.0
SNRPD2	MRPS23	0.0
SNRPD3	MRPS23	0.0
SNRPE	MRPS23	0.0
SOD1	MRPS23	0.0
SPTAN1	MRPS23	0.0
SPTBN1	MRPS23	0.0
SRRT	MRPS23	0.0
SRSF1	MRPS23	0.0
SRSF10	MRPS23	0.0
SRSF3	MRPS23	0.0
SRSF4	MRPS23	0.0
SRSF6	MRPS23	0.0
SRSF7	MRPS23	0.0
SRSF9	MRPS23	0.0
SSB	MRPS23	0.0
SSBP1	MRPS23	0.0
STAT3	MRPS23	0.0
STIP1	MRPS23	0.0
STOML2	MRPS23	0.0
SYNCRIP	MRPS23	0.0
TCP1	MRPS23	0.0
TECR	MRPS23	0.0
TFRC	MRPS23	0.0
THOC1	MRPS23	0.0
THOC2	MRPS23	0.0
THOC6	MRPS23	0.0
TIMM50	MRPS23	0.0
TLN1	MRPS23	0.0
TMED10	MRPS23	0.0
TNPO1	MRPS23	0.0
TPI1	MRPS23	0.0
TPM3	MRPS23	0.0
TPM4	MRPS23	0.0
TPR	MRPS23	0.0
TRA2A	MRPS23	0.0
TRA2B	MRPS23	0.0
TRAP1	MRPS23	0.0
TRIM28	MRPS23	0.0
TUBA1B	MRPS23	0.0
TUBB	MRPS23	0.0
TUBB2B	MRPS23	0.0
TUBB4B	MRPS23	0.0
TUBB6	MRPS23	0.0
TUFM	MRPS23	0.0
U2AF2	MRPS23	0.0
UBA1	MRPS23	0.0
UBA2	MRPS23	0.0
UBR4	MRPS23	0.0
UGGT1	MRPS23	0.0
URI1	MRPS23	0.0
USO1	MRPS23	0.0
USP21	MRPS23	0.0
USP5	MRPS23	0.0
UXT	MRPS23	0.0
VARS	MRPS23	0.0
VCL	MRPS23	0.0
VDAC1	MRPS23	0.0
VDAC2	MRPS23	0.0
VIM	MRPS23	0.0
VPS26A	MRPS23	0.0
VPS35	MRPS23	0.0
WARS	MRPS23	0.0
WDR1	MRPS23	0.0
WDR77	MRPS23	0.0
WDR92	MRPS23	0.0
WRNIP1	MRPS23	0.0
XPNPEP1	MRPS23	0.0
XPO1	MRPS23	0.0
XRCC5	MRPS23	0.0
XRCC6	MRPS23	0.0
YBX1	MRPS23	0.0
ZNF326	MRPS23	0.0
MRPS27	MRPS27	0.0
MRPS30	MRPS27	0.0
MRPS31	MRPS27	0.0
MRPS34	MRPS27	0.0
MRPS35	MRPS27	0.0
MRPS7	MRPS27	0.0
MTA2	MRPS27	0.0
MTHFD1	MRPS27	0.0
MYBBP1A	MRPS27	0.0
MYH10	MRPS27	0.0
MYH9	MRPS27	0.0
MYL6	MRPS27	0.0
NANS	MRPS27	0.0
NAP1L1	MRPS27	0.0
NASP	MRPS27	0.0
NCKAP1	MRPS27	0.0
NCL	MRPS27	0.0
NME1	MRPS27	0.0
NPEPPS	MRPS27	0.0
NPM1	MRPS27	0.0
NSF	MRPS27	0.0
NSUN2	MRPS27	0.0
NUDT21	MRPS27	0.0
NUFIP2	MRPS27	0.0
NUMA1	MRPS27	0.0
NUP107	MRPS27	0.0
NUP133	MRPS27	0.0
NUP155	MRPS27	0.0
NUP210	MRPS27	0.0
NUP85	MRPS27	0.0
NUP93	MRPS27	0.0
NUP98	MRPS27	0.0
OAT	MRPS27	0.0
OGDH	MRPS27	0.0
P4HA1	MRPS27	0.0
P4HB	MRPS27	0.0
PABPC1	MRPS27	0.0
PABPC4	MRPS27	0.0
PABPN1	MRPS27	0.0
PAICS	MRPS27	0.0
PARP1	MRPS27	0.0
PC	MRPS27	0.0
PCBD1	MRPS27	0.0
PCBP1	MRPS27	0.0
PCMT1	MRPS27	0.0
PDHA1	MRPS27	0.0
PDHB	MRPS27	0.0
PDHX	MRPS27	0.0
PDIA3	MRPS27	0.0
PDIA6	MRPS27	0.0
PDRG1	MRPS27	0.0
PDXK	MRPS27	0.0
PFDN2	MRPS27	0.0
PFDN4	MRPS27	0.0
PFDN5	MRPS27	0.0
PFDN6	MRPS27	0.0
PFKP	MRPS27	0.0
PGAM5	MRPS27	0.0
PGD	MRPS27	0.0
PGK1	MRPS27	0.0
PHB	MRPS27	0.0
PHB2	MRPS27	0.0
PHGDH	MRPS27	0.0
PIH1D1	MRPS27	0.0
PIP	MRPS27	0.0
PKM	MRPS27	0.0
PKP1	MRPS27	0.0
PLS3	MRPS27	0.0
PMPCB	MRPS27	0.0
PNN	MRPS27	0.0
PNP	MRPS27	0.0
PODXL	MRPS27	0.0
POF1B	MRPS27	0.0
POLR1A	MRPS27	0.0
POLR1C	MRPS27	0.0
POLR2A	MRPS27	0.0
POLR2B	MRPS27	0.0
POLR2C	MRPS27	0.0
POLR2E	MRPS27	0.0
POLR2H	MRPS27	0.0
POLR3A	MRPS27	0.0
POLR3B	MRPS27	0.0
POLR3D	MRPS27	0.0
PPAT	MRPS27	0.0
PPIA	MRPS27	0.0
PPIB	MRPS27	0.0
PPP1CA	MRPS27	0.0
PPP1CC	MRPS27	0.0
PPP1R2	MRPS27	0.0
PPP1R7	MRPS27	0.0
PPP2R1A	MRPS27	0.0
PPP2R2A	MRPS27	0.0
PRDX1	MRPS27	0.0
PRDX2	MRPS27	0.0
PRDX3	MRPS27	0.0
PRDX4	MRPS27	0.0
PRDX6	MRPS27	0.0
PRKCSH	MRPS27	0.0
PRKDC	MRPS27	0.0
PRMT1	MRPS27	0.0
PRMT5	MRPS27	0.0
PRPF19	MRPS27	0.0
PRPF40A	MRPS27	0.0
PRPF8	MRPS27	0.0
PRSS3P2	MRPS27	0.0
PSAT1	MRPS27	0.0
PSMA6	MRPS27	0.0
PSMA7	MRPS27	0.0
PSMB1	MRPS27	0.0
PSMB2	MRPS27	0.0
PSMB3	MRPS27	0.0
PSMB4	MRPS27	0.0
PSMB5	MRPS27	0.0
PSMB7	MRPS27	0.0
PSMC1	MRPS27	0.0
PSMC2	MRPS27	0.0
PSMC3	MRPS27	0.0
PSMC4	MRPS27	0.0
PSMC5	MRPS27	0.0
PSMC6	MRPS27	0.0
PSMD1	MRPS27	0.0
PSMD12	MRPS27	0.0
PSMD13	MRPS27	0.0
PSMD14	MRPS27	0.0
PSMD2	MRPS27	0.0
PSMD3	MRPS27	0.0
PSMD4	MRPS27	0.0
PSMD6	MRPS27	0.0
PSMD7	MRPS27	0.0
PSMD8	MRPS27	0.0
PSME1	MRPS27	0.0
PTBP1	MRPS27	0.0
PTCD3	MRPS27	0.0
PUF60	MRPS27	0.0
QARS	MRPS27	0.0
RACK1	MRPS27	0.0
RAD50	MRPS27	0.0
RALY	MRPS27	0.0
RAN	MRPS27	0.0
RANBP1	MRPS27	0.0
RANBP2	MRPS27	0.0
RANBP9	MRPS27	0.0
RANGAP1	MRPS27	0.0
RARS	MRPS27	0.0
RBM25	MRPS27	0.0
RBM39	MRPS27	0.0
RBMX	MRPS27	0.0
RCN1	MRPS27	0.0
RNPS1	MRPS27	0.0
RPAP3	MRPS27	0.0
RPL10	MRPS27	0.0
RPL11	MRPS27	0.0
RPL12	MRPS27	0.0
RPL13	MRPS27	0.0
RPL13A	MRPS27	0.0
RPL14	MRPS27	0.0
RPL15	MRPS27	0.0
RPL17	MRPS27	0.0
RPL18	MRPS27	0.0
RPL18A	MRPS27	0.0
RPL19	MRPS27	0.0
RPL22	MRPS27	0.0
RPL23	MRPS27	0.0
RPL23A	MRPS27	0.0
RPL24	MRPS27	0.0
RPL27	MRPS27	0.0
RPL27A	MRPS27	0.0
RPL28	MRPS27	0.0
RPL3	MRPS27	0.0
RPL30	MRPS27	0.0
RPL31	MRPS27	0.0
RPL35A	MRPS27	0.0
RPL36	MRPS27	0.0
RPL4	MRPS27	0.0
RPL6	MRPS27	0.0
RPL7	MRPS27	0.0
RPL7A	MRPS27	0.0
RPL8	MRPS27	0.0
RPL9	MRPS27	0.0
RPLP0	MRPS27	0.0
RPLP2	MRPS27	0.0
RPN1	MRPS27	0.0
RPN2	MRPS27	0.0
RPS10	MRPS27	0.0
RPS11	MRPS27	0.0
RPS13	MRPS27	0.0
RPS14	MRPS27	0.0
RPS15A	MRPS27	0.0
RPS16	MRPS27	0.0
RPS18	MRPS27	0.0
RPS2	MRPS27	0.0
RPS20	MRPS27	0.0
RPS23	MRPS27	0.0
RPS24	MRPS27	0.0
RPS25	MRPS27	0.0
RPS26	MRPS27	0.0
RPS27	MRPS27	0.0
RPS3	MRPS27	0.0
RPS3A	MRPS27	0.0
RPS4X	MRPS27	0.0
RPS5	MRPS27	0.0
RPS6	MRPS27	0.0
RPS7	MRPS27	0.0
RPS8	MRPS27	0.0
RPS9	MRPS27	0.0
RPSA	MRPS27	0.0
RRP12	MRPS27	0.0
RSL1D1	MRPS27	0.0
RUVBL1	MRPS27	0.0
RUVBL2	MRPS27	0.0
S100A7	MRPS27	0.0
SAFB	MRPS27	0.0
SAP18	MRPS27	0.0
SDHA	MRPS27	0.0
SDHB	MRPS27	0.0
SEC61A1	MRPS27	0.0
SET	MRPS27	0.0
SF3A1	MRPS27	0.0
SF3A3	MRPS27	0.0
SF3B1	MRPS27	0.0
SF3B2	MRPS27	0.0
SF3B3	MRPS27	0.0
SF3B6	MRPS27	0.0
SFPQ	MRPS27	0.0
SHMT2	MRPS27	0.0
SLC16A1	MRPS27	0.0
SLC1A5	MRPS27	0.0
SLC25A1	MRPS27	0.0
SLC25A3	MRPS27	0.0
SLC25A5	MRPS27	0.0
SLC25A6	MRPS27	0.0
SLC3A2	MRPS27	0.0
SLMAP	MRPS27	0.0
SMARCA4	MRPS27	0.0
SMARCC2	MRPS27	0.0
SMARCE1	MRPS27	0.0
SMC1A	MRPS27	0.0
SMC2	MRPS27	0.0
SMC3	MRPS27	0.0
SMC4	MRPS27	0.0
SMCHD1	MRPS27	0.0
SMN1	MRPS27	0.0
SNAP23	MRPS27	0.0
SNRNP200	MRPS27	0.0
SNRNP40	MRPS27	0.0
SNRNP70	MRPS27	0.0
SNRPA	MRPS27	0.0
SNRPA1	MRPS27	0.0
SNRPC	MRPS27	0.0
SNRPD1	MRPS27	0.0
SNRPD2	MRPS27	0.0
SNRPD3	MRPS27	0.0
SNRPE	MRPS27	0.0
SOD1	MRPS27	0.0
SPTAN1	MRPS27	0.0
SPTBN1	MRPS27	0.0
SRRT	MRPS27	0.0
SRSF1	MRPS27	0.0
SRSF10	MRPS27	0.0
SRSF3	MRPS27	0.0
SRSF4	MRPS27	0.0
SRSF6	MRPS27	0.0
SRSF7	MRPS27	0.0
SRSF9	MRPS27	0.0
SSB	MRPS27	0.0
SSBP1	MRPS27	0.0
STAT3	MRPS27	0.0
STIP1	MRPS27	0.0
STOML2	MRPS27	0.0
SYNCRIP	MRPS27	0.0
TCP1	MRPS27	0.0
TECR	MRPS27	0.0
TFRC	MRPS27	0.0
THOC1	MRPS27	0.0
THOC2	MRPS27	0.0
THOC6	MRPS27	0.0
TIMM50	MRPS27	0.0
TLN1	MRPS27	0.0
TMED10	MRPS27	0.0
TNPO1	MRPS27	0.0
TPI1	MRPS27	0.0
TPM3	MRPS27	0.0
TPM4	MRPS27	0.0
TPR	MRPS27	0.0
TRA2A	MRPS27	0.0
TRA2B	MRPS27	0.0
TRAP1	MRPS27	0.0
TRIM28	MRPS27	0.0
TUBA1B	MRPS27	0.0
TUBB	MRPS27	0.0
TUBB2B	MRPS27	0.0
TUBB4B	MRPS27	0.0
TUBB6	MRPS27	0.0
TUFM	MRPS27	0.0
U2AF2	MRPS27	0.0
UBA1	MRPS27	0.0
UBA2	MRPS27	0.0
UBR4	MRPS27	0.0
UGGT1	MRPS27	0.0
URI1	MRPS27	0.0
USO1	MRPS27	0.0
USP21	MRPS27	0.0
USP5	MRPS27	0.0
UXT	MRPS27	0.0
VARS	MRPS27	0.0
VCL	MRPS27	0.0
VDAC1	MRPS27	0.0
VDAC2	MRPS27	0.0
VIM	MRPS27	0.0
VPS26A	MRPS27	0.0
VPS35	MRPS27	0.0
WARS	MRPS27	0.0
WDR1	MRPS27	0.0
WDR77	MRPS27	0.0
WDR92	MRPS27	0.0
WRNIP1	MRPS27	0.0
XPNPEP1	MRPS27	0.0
XPO1	MRPS27	0.0
XRCC5	MRPS27	0.0
XRCC6	MRPS27	0.0
YBX1	MRPS27	0.0
ZNF326	MRPS27	0.0
MRPS30	MRPS30	0.0
MRPS31	MRPS30	0.0
MRPS34	MRPS30	0.0
MRPS35	MRPS30	0.0
MRPS7	MRPS30	0.0
MTA2	MRPS30	0.0
MTHFD1	MRPS30	0.0
MYBBP1A	MRPS30	0.0
MYH10	MRPS30	0.0
MYH9	MRPS30	0.0
MYL6	MRPS30	0.0
NANS	MRPS30	0.0
NAP1L1	MRPS30	0.0
NASP	MRPS30	0.0
NCKAP1	MRPS30	0.0
NCL	MRPS30	0.0
NME1	MRPS30	0.0
NPEPPS	MRPS30	0.0
NPM1	MRPS30	0.0
NSF	MRPS30	0.0
NSUN2	MRPS30	0.0
NUDT21	MRPS30	0.0
NUFIP2	MRPS30	0.0
NUMA1	MRPS30	0.0
NUP107	MRPS30	0.0
NUP133	MRPS30	0.0
NUP155	MRPS30	0.0
NUP210	MRPS30	0.0
NUP85	MRPS30	0.0
NUP93	MRPS30	0.0
NUP98	MRPS30	0.0
OAT	MRPS30	0.0
OGDH	MRPS30	0.0
P4HA1	MRPS30	0.0
P4HB	MRPS30	0.0
PABPC1	MRPS30	0.0
PABPC4	MRPS30	0.0
PABPN1	MRPS30	0.0
PAICS	MRPS30	0.0
PARP1	MRPS30	0.0
PC	MRPS30	0.0
PCBD1	MRPS30	0.0
PCBP1	MRPS30	0.0
PCMT1	MRPS30	0.0
PDHA1	MRPS30	0.0
PDHB	MRPS30	0.0
PDHX	MRPS30	0.0
PDIA3	MRPS30	0.0
PDIA6	MRPS30	0.0
PDRG1	MRPS30	0.0
PDXK	MRPS30	0.0
PFDN2	MRPS30	0.0
PFDN4	MRPS30	0.0
PFDN5	MRPS30	0.0
PFDN6	MRPS30	0.0
PFKP	MRPS30	0.0
PGAM5	MRPS30	0.0
PGD	MRPS30	0.0
PGK1	MRPS30	0.0
PHB	MRPS30	0.0
PHB2	MRPS30	0.0
PHGDH	MRPS30	0.0
PIH1D1	MRPS30	0.0
PIP	MRPS30	0.0
PKM	MRPS30	0.0
PKP1	MRPS30	0.0
PLS3	MRPS30	0.0
PMPCB	MRPS30	0.0
PNN	MRPS30	0.0
PNP	MRPS30	0.0
PODXL	MRPS30	0.0
POF1B	MRPS30	0.0
POLR1A	MRPS30	0.0
POLR1C	MRPS30	0.0
POLR2A	MRPS30	0.0
POLR2B	MRPS30	0.0
POLR2C	MRPS30	0.0
POLR2E	MRPS30	0.0
POLR2H	MRPS30	0.0
POLR3A	MRPS30	0.0
POLR3B	MRPS30	0.0
POLR3D	MRPS30	0.0
PPAT	MRPS30	0.0
PPIA	MRPS30	0.0
PPIB	MRPS30	0.0
PPP1CA	MRPS30	0.0
PPP1CC	MRPS30	0.0
PPP1R2	MRPS30	0.0
PPP1R7	MRPS30	0.0
PPP2R1A	MRPS30	0.0
PPP2R2A	MRPS30	0.0
PRDX1	MRPS30	0.0
PRDX2	MRPS30	0.0
PRDX3	MRPS30	0.0
PRDX4	MRPS30	0.0
PRDX6	MRPS30	0.0
PRKCSH	MRPS30	0.0
PRKDC	MRPS30	0.0
PRMT1	MRPS30	0.0
PRMT5	MRPS30	0.0
PRPF19	MRPS30	0.0
PRPF40A	MRPS30	0.0
PRPF8	MRPS30	0.0
PRSS3P2	MRPS30	0.0
PSAT1	MRPS30	0.0
PSMA6	MRPS30	0.0
PSMA7	MRPS30	0.0
PSMB1	MRPS30	0.0
PSMB2	MRPS30	0.0
PSMB3	MRPS30	0.0
PSMB4	MRPS30	0.0
PSMB5	MRPS30	0.0
PSMB7	MRPS30	0.0
PSMC1	MRPS30	0.0
PSMC2	MRPS30	0.0
PSMC3	MRPS30	0.0
PSMC4	MRPS30	0.0
PSMC5	MRPS30	0.0
PSMC6	MRPS30	0.0
PSMD1	MRPS30	0.0
PSMD12	MRPS30	0.0
PSMD13	MRPS30	0.0
PSMD14	MRPS30	0.0
PSMD2	MRPS30	0.0
PSMD3	MRPS30	0.0
PSMD4	MRPS30	0.0
PSMD6	MRPS30	0.0
PSMD7	MRPS30	0.0
PSMD8	MRPS30	0.0
PSME1	MRPS30	0.0
PTBP1	MRPS30	0.0
PTCD3	MRPS30	0.0
PUF60	MRPS30	0.0
QARS	MRPS30	0.0
RACK1	MRPS30	0.0
RAD50	MRPS30	0.0
RALY	MRPS30	0.0
RAN	MRPS30	0.0
RANBP1	MRPS30	0.0
RANBP2	MRPS30	0.0
RANBP9	MRPS30	0.0
RANGAP1	MRPS30	0.0
RARS	MRPS30	0.0
RBM25	MRPS30	0.0
RBM39	MRPS30	0.0
RBMX	MRPS30	0.0
RCN1	MRPS30	0.0
RNPS1	MRPS30	0.0
RPAP3	MRPS30	0.0
RPL10	MRPS30	0.0
RPL11	MRPS30	0.0
RPL12	MRPS30	0.0
RPL13	MRPS30	0.0
RPL13A	MRPS30	0.0
RPL14	MRPS30	0.0
RPL15	MRPS30	0.0
RPL17	MRPS30	0.0
RPL18	MRPS30	0.0
RPL18A	MRPS30	0.0
RPL19	MRPS30	0.0
RPL22	MRPS30	0.0
RPL23	MRPS30	0.0
RPL23A	MRPS30	0.0
RPL24	MRPS30	0.0
RPL27	MRPS30	0.0
RPL27A	MRPS30	0.0
RPL28	MRPS30	0.0
RPL3	MRPS30	0.0
RPL30	MRPS30	0.0
RPL31	MRPS30	0.0
RPL35A	MRPS30	0.0
RPL36	MRPS30	0.0
RPL4	MRPS30	0.0
RPL6	MRPS30	0.0
RPL7	MRPS30	0.0
RPL7A	MRPS30	0.0
RPL8	MRPS30	0.0
RPL9	MRPS30	0.0
RPLP0	MRPS30	0.0
RPLP2	MRPS30	0.0
RPN1	MRPS30	0.0
RPN2	MRPS30	0.0
RPS10	MRPS30	0.0
RPS11	MRPS30	0.0
RPS13	MRPS30	0.0
RPS14	MRPS30	0.0
RPS15A	MRPS30	0.0
RPS16	MRPS30	0.0
RPS18	MRPS30	0.0
RPS2	MRPS30	0.0
RPS20	MRPS30	0.0
RPS23	MRPS30	0.0
RPS24	MRPS30	0.0
RPS25	MRPS30	0.0
RPS26	MRPS30	0.0
RPS27	MRPS30	0.0
RPS3	MRPS30	0.0
RPS3A	MRPS30	0.0
RPS4X	MRPS30	0.0
RPS5	MRPS30	0.0
RPS6	MRPS30	0.0
RPS7	MRPS30	0.0
RPS8	MRPS30	0.0
RPS9	MRPS30	0.0
RPSA	MRPS30	0.0
RRP12	MRPS30	0.0
RSL1D1	MRPS30	0.0
RUVBL1	MRPS30	0.0
RUVBL2	MRPS30	0.0
S100A7	MRPS30	0.0
SAFB	MRPS30	0.0
SAP18	MRPS30	0.0
SDHA	MRPS30	0.0
SDHB	MRPS30	0.0
SEC61A1	MRPS30	0.0
SET	MRPS30	0.0
SF3A1	MRPS30	0.0
SF3A3	MRPS30	0.0
SF3B1	MRPS30	0.0
SF3B2	MRPS30	0.0
SF3B3	MRPS30	0.0
SF3B6	MRPS30	0.0
SFPQ	MRPS30	0.0
SHMT2	MRPS30	0.0
SLC16A1	MRPS30	0.0
SLC1A5	MRPS30	0.0
SLC25A1	MRPS30	0.0
SLC25A3	MRPS30	0.0
SLC25A5	MRPS30	0.0
SLC25A6	MRPS30	0.0
SLC3A2	MRPS30	0.0
SLMAP	MRPS30	0.0
SMARCA4	MRPS30	0.0
SMARCC2	MRPS30	0.0
SMARCE1	MRPS30	0.0
SMC1A	MRPS30	0.0
SMC2	MRPS30	0.0
SMC3	MRPS30	0.0
SMC4	MRPS30	0.0
